Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Michael Annett,23,11,18,9,25,19,4,43,39,12,27.9,1,57,22.8,0,0.0,250,69.4,2010_Food_City_250,2010,24
Brian Ickler,36,27,19,12,36,26,14,38,24,2,5.3,0,5,2.0,0,0.0,250,57.9,2010_Food_City_250,2010,24
Michael McDowell,15,9,20,5,24,19,-28,20,48,3,15.0,0,33,13.2,0,0.0,250,61.7,2010_Food_City_250,2010,24
Brendan Gaughan,25,15,21,7,25,14,0,35,35,15,42.9,0,141,56.4,0,0.0,250,79.9,2010_Food_City_250,2010,24
"Ricky Stenhouse, Jr.",31,7,22,3,31,16,4,58,54,21,36.2,0,134,53.6,0,0.0,250,74.1,2010_Food_City_250,2010,24
Jeremy Clements,20,25,23,19,32,25,-8,16,24,0,0.0,0,0,0.0,0,0.0,250,56.1,2010_Food_City_250,2010,24
Shelby Howard,33,26,24,21,34,27,2,25,23,0,0.0,0,0,0.0,0,0.0,250,53.4,2010_Food_City_250,2010,24
Brian Scott,30,18,25,6,30,15,7,50,43,24,48.0,5,148,59.2,0,0.0,249,75.9,2010_Food_City_250,2010,24
Tony Raines,38,30,26,26,38,30,6,16,10,0,0.0,0,0,0.0,0,0.0,248,38.5,2010_Food_City_250,2010,24
John Wes Townley,39,31,27,25,39,31,-4,14,18,0,0.0,0,0,0.0,0,0.0,247,38.7,2010_Food_City_250,2010,24
"Robert Richardson, Jr.",40,32,28,27,40,32,2,11,9,0,0.0,0,0,0.0,0,0.0,247,35.4,2010_Food_City_250,2010,24
Kenny Wallace,16,34,29,15,35,29,-8,23,31,1,4.3,0,0,0.0,0,0.0,245,52.7,2010_Food_City_250,2010,24
Steve Wallace,5,33,30,5,41,31,-29,7,36,0,0.0,3,15,6.0,0,0.0,244,54.8,2010_Food_City_250,2010,24
Mike Wallace,42,29,31,25,42,31,11,26,15,0,0.0,0,0,0.0,0,0.0,226,42.5,2010_Food_City_250,2010,24
Joe Nemechek,29,19,32,19,33,25,-2,21,23,0,0.0,0,0,0.0,0,0.0,204,46.5,2010_Food_City_250,2010,24
Justin Allgaier,4,22,33,3,33,19,2,25,23,11,44.0,2,85,34.0,0,0.0,186,74.5,2010_Food_City_250,2010,24
Sean Caisse,12,28,34,9,34,27,-6,15,21,8,53.3,1,58,23.2,0,0.0,155,69.9,2010_Food_City_250,2010,24
Ryan Newman,9,35,35,2,35,21,1,11,10,11,100.0,2,116,46.4,0,0.0,117,93.5,2010_Food_City_250,2010,24
Mark Green,28,36,36,25,37,35,-9,11,20,0,0.0,0,0,0.0,0,0.0,84,39.6,2010_Food_City_250,2010,24
Kasey Kahne,37,37,37,5,37,30,31,52,21,19,36.5,12,50,20.0,0,0.0,81,67.1,2010_Food_City_250,2010,24
Brad Teague,35,38,38,35,43,38,-3,7,10,0,0.0,1,0,0.0,0,0.0,42,30.2,2010_Food_City_250,2010,24
Derrike Cope,22,39,39,22,41,39,-17,6,23,0,0.0,0,0,0.0,0,0.0,30,33.7,2010_Food_City_250,2010,24
Chase Miller,24,40,40,21,40,38,-16,8,24,0,0.0,0,0,0.0,0,0.0,25,38.9,2010_Food_City_250,2010,24
David Gilliland,26,41,41,20,41,39,-14,9,23,0,0.0,0,0,0.0,0,0.0,22,38.2,2010_Food_City_250,2010,24
Dennis Setzer,19,42,42,19,42,42,-23,1,24,0,0.0,0,0,0.0,0,0.0,6,27.9,2010_Food_City_250,2010,24
Jeff Green,27,43,43,27,43,43,-16,2,18,0,0.0,0,0,0.0,0,0.0,4,27.8,2010_Food_City_250,2010,24
Boris Said,5,7,1,1,26,6,10,35,25,26,74.3,1,73,94.8,2,2.6,77,111.7,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Max Papis,9,12,2,1,19,7,13,35,22,35,100.0,8,74,96.1,1,1.3,77,117.6,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Jacques Villeneuve,2,4,3,1,15,4,17,29,12,29,100.0,11,77,100.0,1,1.3,77,123.7,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Brad Keselowski,8,8,4,1,21,8,5,38,33,37,97.4,1,73,94.8,1,1.3,77,106.5,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Paul Menard,7,6,5,4,26,7,9,38,29,27,71.1,0,73,94.8,0,0.0,77,106.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Joey Logano,3,10,6,2,37,13,-11,55,66,29,52.7,1,58,75.3,0,0.0,77,97.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
J.R. Fitzpatrick,17,17,7,3,22,12,15,38,23,29,76.3,0,62,80.5,0,0.0,77,93.0,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Parker Kligerman,21,15,8,7,28,14,18,37,19,21,56.8,0,49,63.6,0,0.0,77,86.0,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Justin Allgaier,24,21,9,9,34,18,16,30,14,5,16.7,0,24,31.2,0,0.0,77,76.8,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Trevor Bayne,20,16,10,4,24,13,5,31,26,20,64.5,0,52,67.5,0,0.0,77,90.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
D.J. Kennington,30,26,11,6,34,20,17,36,19,3,8.3,0,18,23.4,0,0.0,76,72.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Brad Coleman,10,30,12,5,32,17,4,33,29,12,36.4,0,33,42.9,0,0.0,76,82.8,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Kenny Wallace,40,23,13,13,40,24,19,38,19,5,13.2,0,10,13.0,0,0.0,76,59.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Robby Gordon,16,3,14,1,42,10,14,49,35,21,42.9,7,56,72.7,17,22.1,75,108.8,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Mike Bliss,37,28,15,15,36,25,18,42,24,1,2.4,0,2,2.6,0,0.0,75,62.0,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
"Victor Gonzalez, Jr.",35,31,16,1,33,23,-10,41,51,5,12.2,0,9,11.7,0,0.0,75,61.0,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Mike Wallace,33,27,17,15,36,24,0,41,41,0,0.0,0,1,1.3,0,0.0,75,54.3,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Tomy Drissi,39,24,18,14,38,25,-15,29,44,0,0.0,0,1,1.3,0,0.0,75,53.7,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Mark Green,41,25,19,19,42,27,20,34,14,0,0.0,0,0,0.0,0,0.0,75,46.8,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Carl Edwards,4,2,20,1,28,7,15,32,17,18,56.3,7,58,75.3,29,37.7,73,123.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Jason Leffler,6,9,21,1,21,9,4,27,23,26,96.3,0,69,89.6,0,0.0,72,89.3,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Colin Braun,14,11,22,5,29,14,-6,24,30,13,54.2,0,54,70.1,0,0.0,68,79.4,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Tayler Malsam,29,20,23,10,42,22,-22,28,50,1,3.6,0,5,6.5,0,0.0,67,63.2,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
"Ricky Stenhouse, Jr.",23,35,24,21,37,32,5,15,10,0,0.0,0,0,0.0,0,0.0,67,47.2,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Michael Annett,36,19,25,12,34,21,-8,31,39,5,16.1,0,20,26.0,0,0.0,64,69.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Alex Kennedy,22,36,26,16,39,33,-11,13,24,0,0.0,1,0,0.0,0,0.0,64,49.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Brendan Gaughan,19,13,27,3,28,16,-18,29,47,16,55.2,0,43,55.8,0,0.0,62,72.7,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Joe Nemechek,27,22,28,19,35,26,3,29,26,0,0.0,0,0,0.0,0,0.0,57,50.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Paulie Harraka,31,38,29,24,39,35,9,21,12,0,0.0,0,0,0.0,0,0.0,55,37.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Ron Fellows,15,14,30,6,30,19,-8,29,37,16,55.2,0,33,42.9,0,0.0,53,66.7,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Kyle Kelley,34,18,31,11,40,25,-29,32,61,4,12.5,0,4,5.2,0,0.0,51,62.6,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Patrick Carpentier,13,5,32,4,32,17,-14,31,45,23,74.2,0,44,57.1,0,0.0,50,78.5,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Marcos Ambrose,1,1,33,1,33,15,-18,14,32,13,92.9,13,45,58.4,25,32.5,50,103.3,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Tony Raines,32,34,34,17,35,31,-7,18,25,0,0.0,0,0,0.0,0,0.0,46,40.2,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Morgan Shepherd,42,29,35,25,42,32,-1,17,18,0,0.0,0,0,0.0,0,0.0,45,32.5,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Tony Ave,25,33,36,1,40,31,5,26,21,4,15.4,0,5,6.5,1,1.3,37,44.6,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Michael McDowell,12,32,37,8,40,31,-1,39,40,1,2.6,0,6,7.8,0,0.0,34,45.6,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Steve Wallace,18,37,38,6,38,31,-27,9,36,9,100.0,0,18,23.4,0,0.0,20,63.1,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Andrew Ranger,11,39,39,28,43,39,3,18,15,0,0.0,1,0,0.0,0,0.0,13,33.3,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Brian Scott,26,40,40,20,40,38,-17,3,20,0,0.0,0,0,0.0,0,0.0,8,37.0,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Brett Rowe,38,41,41,34,41,41,-1,5,6,0,0.0,0,0,0.0,0,0.0,3,35.4,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Jeff Green,43,42,42,41,43,42,-1,2,3,0,0.0,0,0,0.0,0,0.0,1,32.9,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Justin Marks,28,43,43,22,43,43,-19,2,21,0,0.0,0,0,0.0,0,0.0,0,31.3,2010_NAPA_Auto_Parts_200_Presented_by_Dodge,2010,25
Jamie McMurray,7,3,1,1,12,3,5,23,18,23,100.0,37,195,100.0,48,24.6,195,133.3,2010_Great_Clips_300,2010,26
Kyle Busch,2,2,2,1,14,2,5,26,21,26,100.0,37,195,100.0,74,37.9,195,137.8,2010_Great_Clips_300,2010,26
Carl Edwards,5,4,3,3,16,4,1,29,28,29,100.0,12,194,99.5,0,0.0,195,115.9,2010_Great_Clips_300,2010,26
Kevin Harvick,8,1,4,1,14,3,13,27,14,27,100.0,41,195,100.0,52,26.7,195,125.3,2010_Great_Clips_300,2010,26
Matt Kenseth,18,8,5,5,18,9,13,45,32,41,91.1,5,190,97.4,0,0.0,195,105.4,2010_Great_Clips_300,2010,26
Joey Logano,10,9,6,5,17,9,6,37,31,36,97.3,0,193,99.0,0,0.0,195,101.0,2010_Great_Clips_300,2010,26
Jason Leffler,12,14,7,6,22,11,7,36,29,30,83.3,1,185,94.9,0,0.0,195,95.0,2010_Great_Clips_300,2010,26
Ryan Newman,4,6,8,4,16,7,2,36,34,36,100.0,1,192,98.5,0,0.0,195,104.8,2010_Great_Clips_300,2010,26
Paul Menard,9,15,9,4,20,11,-6,46,52,42,91.3,3,183,93.8,0,0.0,195,92.1,2010_Great_Clips_300,2010,26
"Ricky Stenhouse, Jr.",13,16,10,5,23,15,4,43,39,28,65.1,5,110,56.4,0,0.0,195,88.0,2010_Great_Clips_300,2010,26
Josh Wise,6,11,11,2,18,12,-16,30,46,26,86.7,0,176,90.3,0,0.0,195,88.1,2010_Great_Clips_300,2010,26
Brad Keselowski,15,5,12,1,17,8,-1,37,38,35,94.6,3,192,98.5,4,2.1,195,99.2,2010_Great_Clips_300,2010,26
Justin Allgaier,20,7,13,2,20,13,2,34,32,27,79.4,0,130,66.7,0,0.0,195,84.6,2010_Great_Clips_300,2010,26
Clint Bowyer,16,18,14,7,22,16,8,48,40,29,60.4,2,94,48.2,0,0.0,194,80.2,2010_Great_Clips_300,2010,26
Mike Bliss,17,21,15,6,24,18,-2,34,36,12,35.3,0,17,8.7,0,0.0,194,76.4,2010_Great_Clips_300,2010,26
Brendan Gaughan,33,22,16,16,33,22,16,41,25,0,0.0,0,0,0.0,0,0.0,194,69.2,2010_Great_Clips_300,2010,26
David Gilliland,14,19,17,11,26,17,-8,29,37,14,48.3,5,55,28.2,0,0.0,194,76.9,2010_Great_Clips_300,2010,26
Jason Keller,23,20,18,4,23,19,3,31,28,13,41.9,0,12,6.2,0,0.0,193,69.0,2010_Great_Clips_300,2010,26
Kasey Kahne,1,10,19,1,21,9,-18,32,50,26,81.3,16,148,75.9,17,8.7,192,100.8,2010_Great_Clips_300,2010,26
Tony Raines,39,26,20,20,43,25,23,39,16,0,0.0,1,0,0.0,0,0.0,192,59.9,2010_Great_Clips_300,2010,26
Michael Annett,32,24,21,21,32,23,12,45,33,0,0.0,0,0,0.0,0,0.0,192,66.0,2010_Great_Clips_300,2010,26
John Wes Townley,35,23,22,19,35,24,10,45,35,0,0.0,0,0,0.0,0,0.0,191,60.4,2010_Great_Clips_300,2010,26
Willie Allen,29,25,23,22,31,25,13,35,22,0,0.0,0,0,0.0,0,0.0,191,61.2,2010_Great_Clips_300,2010,26
Trevor Bayne,11,17,24,3,24,16,-10,41,51,28,68.3,0,57,29.2,0,0.0,191,72.1,2010_Great_Clips_300,2010,26
Kenny Wallace,40,27,25,22,38,27,13,30,17,0,0.0,0,0,0.0,0,0.0,191,48.3,2010_Great_Clips_300,2010,26
Brad Baker,27,30,26,23,32,29,-8,18,26,0,0.0,0,0,0.0,0,0.0,190,48.4,2010_Great_Clips_300,2010,26
Michael McDowell,26,29,27,22,31,28,-4,25,29,0,0.0,0,0,0.0,0,0.0,190,47.6,2010_Great_Clips_300,2010,26
Brian Scott,30,34,28,19,37,32,-1,18,19,0,0.0,4,0,0.0,0,0.0,189,53.1,2010_Great_Clips_300,2010,26
Joe Nemechek,25,31,29,24,31,29,-5,28,33,0,0.0,0,0,0.0,0,0.0,189,49.0,2010_Great_Clips_300,2010,26
Eric McClure,36,32,30,29,38,32,5,15,10,0,0.0,0,0,0.0,0,0.0,188,38.6,2010_Great_Clips_300,2010,26
Brian Keselowski,34,35,31,29,39,34,2,14,12,0,0.0,0,0,0.0,0,0.0,184,38.1,2010_Great_Clips_300,2010,26
Mark Green,41,33,32,32,39,33,4,12,8,0,0.0,0,0,0.0,0,0.0,183,36.4,2010_Great_Clips_300,2010,26
"Robert Richardson, Jr.",42,36,33,32,40,34,11,16,5,0,0.0,0,0,0.0,0,0.0,170,38.7,2010_Great_Clips_300,2010,26
Reed Sorenson,3,12,34,2,34,13,-14,24,38,21,87.5,0,158,81.0,0,0.0,166,79.0,2010_Great_Clips_300,2010,26
Steve Wallace,37,13,35,2,37,22,4,50,46,16,32.0,1,52,26.7,0,0.0,139,64.5,2010_Great_Clips_300,2010,26
Mike Wallace,22,28,36,21,36,31,-15,21,36,0,0.0,0,0,0.0,0,0.0,100,52.0,2010_Great_Clips_300,2010,26
Chase Miller,21,37,37,20,37,36,-16,2,18,0,0.0,0,0,0.0,0,0.0,19,45.6,2010_Great_Clips_300,2010,26
"Danny O'Quinn, Jr.",28,38,38,28,38,38,-10,9,19,0,0.0,0,0,0.0,0,0.0,15,38.2,2010_Great_Clips_300,2010,26
Johnny Chapman,43,39,39,38,43,39,2,5,3,0,0.0,0,0,0.0,0,0.0,11,35.5,2010_Great_Clips_300,2010,26
Kevin Lepage,31,40,40,31,43,40,-9,4,13,0,0.0,0,0,0.0,0,0.0,3,31.8,2010_Great_Clips_300,2010,26
Dennis Setzer,24,41,41,24,41,41,-17,2,19,0,0.0,0,0,0.0,0,0.0,2,31.9,2010_Great_Clips_300,2010,26
Kevin Hamlin,19,42,42,19,42,42,-23,2,25,0,0.0,0,0,0.0,0,0.0,2,30.5,2010_Great_Clips_300,2010,26
Jeff Green,38,43,43,39,43,43,-1,4,5,0,0.0,0,0,0.0,0,0.0,1,28.9,2010_Great_Clips_300,2010,26
Kevin Harvick,1,6,1,1,22,2,4,26,22,20,76.9,55,248,99.2,170,68.0,250,149.5,2010_Virginia_529_College_Savings_250,2010,27
Brad Keselowski,3,20,2,1,29,6,2,54,52,41,75.9,33,230,92.0,35,14.0,250,123.7,2010_Virginia_529_College_Savings_250,2010,27
Trevor Bayne,8,16,3,2,26,9,7,50,43,38,76.0,2,212,84.8,0,0.0,250,105.4,2010_Virginia_529_College_Savings_250,2010,27
"Ricky Stenhouse, Jr.",23,17,4,3,25,11,23,65,42,46,70.8,7,219,87.6,0,0.0,250,102.2,2010_Virginia_529_College_Savings_250,2010,27
Reed Sorenson,18,13,5,4,34,10,17,66,49,46,69.7,2,235,94.0,0,0.0,250,101.5,2010_Virginia_529_College_Savings_250,2010,27
Denny Hamlin,5,11,6,3,26,7,3,42,39,32,76.2,1,243,97.2,0,0.0,250,107.3,2010_Virginia_529_College_Savings_250,2010,27
Clint Bowyer,2,9,7,2,20,6,10,48,38,41,85.4,26,232,92.8,0,0.0,250,117.0,2010_Virginia_529_College_Savings_250,2010,27
Paul Menard,10,14,8,6,33,10,8,54,46,37,68.5,2,240,96.0,0,0.0,250,99.2,2010_Virginia_529_College_Savings_250,2010,27
Kyle Busch,6,7,9,1,23,6,15,49,34,37,75.5,21,238,95.2,14,5.6,250,113.1,2010_Virginia_529_College_Savings_250,2010,27
Carl Edwards,4,10,10,4,34,7,-3,52,55,34,65.4,6,243,97.2,0,0.0,250,106.4,2010_Virginia_529_College_Savings_250,2010,27
Aric Almirola,21,2,11,1,33,10,12,59,47,34,57.6,14,215,86.0,3,1.2,250,92.5,2010_Virginia_529_College_Savings_250,2010,27
Justin Allgaier,14,15,12,5,24,12,-1,58,59,47,81.0,1,228,91.2,0,0.0,250,88.6,2010_Virginia_529_College_Savings_250,2010,27
Elliott Sadler,31,1,13,1,31,12,18,61,43,31,50.8,11,168,67.2,24,9.6,250,90.7,2010_Virginia_529_College_Savings_250,2010,27
Jason Leffler,9,24,14,9,38,19,-11,44,55,10,22.7,8,84,33.6,0,0.0,250,81.1,2010_Virginia_529_College_Savings_250,2010,27
Parker Kligerman,7,32,15,7,37,19,-10,37,47,6,16.2,1,77,30.8,0,0.0,250,84.3,2010_Virginia_529_College_Savings_250,2010,27
Steve Wallace,25,21,16,8,32,17,9,53,44,19,35.8,0,101,40.4,0,0.0,250,79.9,2010_Virginia_529_College_Savings_250,2010,27
Brendan Gaughan,20,23,17,4,40,20,0,75,75,11,14.7,0,57,22.8,0,0.0,250,71.4,2010_Virginia_529_College_Savings_250,2010,27
Tony Raines,26,27,18,2,35,20,-6,59,65,2,3.4,0,9,3.6,0,0.0,250,68.9,2010_Virginia_529_College_Savings_250,2010,27
Joe Nemechek,16,22,19,3,31,17,11,63,52,23,36.5,0,66,26.4,0,0.0,250,75.3,2010_Virginia_529_College_Savings_250,2010,27
Michael Annett,19,25,20,4,29,18,5,68,63,22,32.4,5,77,30.8,0,0.0,249,72.6,2010_Virginia_529_College_Savings_250,2010,27
Ryan Newman,12,3,21,1,27,14,-16,56,72,31,55.4,0,169,67.6,4,1.6,249,74.9,2010_Virginia_529_College_Savings_250,2010,27
Erik Darnell,17,33,22,11,37,22,-9,36,45,5,13.9,0,30,12.0,0,0.0,249,71.6,2010_Virginia_529_College_Savings_250,2010,27
Jason Keller,36,29,23,21,36,26,0,36,36,0,0.0,0,0,0.0,0,0.0,249,55.5,2010_Virginia_529_College_Savings_250,2010,27
Shelby Howard,29,4,24,2,35,22,3,52,49,15,28.8,1,26,10.4,0,0.0,248,62.9,2010_Virginia_529_College_Savings_250,2010,27
Coleman Pressley,37,28,25,10,38,24,8,50,42,6,12.0,0,2,0.8,0,0.0,248,57.6,2010_Virginia_529_College_Savings_250,2010,27
Ryan Truex,15,31,26,15,38,27,-13,23,36,1,4.3,2,1,0.4,0,0.0,248,62.6,2010_Virginia_529_College_Savings_250,2010,27
Kelly Bires,30,26,27,17,35,25,-4,37,41,0,0.0,0,0,0.0,0,0.0,248,59.2,2010_Virginia_529_College_Savings_250,2010,27
Landon Cassill,32,30,28,13,40,30,-2,53,55,7,13.2,0,7,2.8,0,0.0,247,49.8,2010_Virginia_529_College_Savings_250,2010,27
Mike Wallace,38,19,29,16,38,30,-2,58,60,0,0.0,0,0,0.0,0,0.0,247,40.1,2010_Virginia_529_College_Savings_250,2010,27
Eric McClure,34,35,30,21,41,33,-3,48,51,0,0.0,0,0,0.0,0,0.0,247,36.9,2010_Virginia_529_College_Savings_250,2010,27
Kenny Wallace,35,5,31,5,37,27,6,61,55,12,19.7,0,21,8.4,0,0.0,247,51.7,2010_Virginia_529_College_Savings_250,2010,27
Willie Allen,42,34,32,9,42,31,-6,52,58,7,13.5,0,4,1.6,0,0.0,247,40.9,2010_Virginia_529_College_Savings_250,2010,27
Tayler Malsam,27,18,33,14,39,32,5,45,40,2,4.4,0,3,1.2,0,0.0,247,44.4,2010_Virginia_529_College_Savings_250,2010,27
Jeremy Clements,13,12,34,9,41,30,0,57,57,15,26.3,0,21,8.4,0,0.0,246,44.9,2010_Virginia_529_College_Savings_250,2010,27
Mark Green,11,8,35,6,37,27,-5,48,53,17,35.4,0,43,17.2,0,0.0,246,51.4,2010_Virginia_529_College_Savings_250,2010,27
Hermie Sadler,39,37,36,23,40,36,-14,13,27,0,0.0,0,0,0.0,0,0.0,245,35.7,2010_Virginia_529_College_Savings_250,2010,27
Michael McDowell,24,36,37,21,40,34,-21,40,61,0,0.0,0,0,0.0,0,0.0,245,35.0,2010_Virginia_529_College_Savings_250,2010,27
Brian Scott,40,40,38,26,40,37,0,20,20,0,0.0,13,0,0.0,0,0.0,216,42.7,2010_Virginia_529_College_Savings_250,2010,27
Carl Long,41,38,39,20,43,37,-8,29,37,0,0.0,0,0,0.0,0,0.0,207,29.3,2010_Virginia_529_College_Savings_250,2010,27
Mike Bliss,28,39,40,23,42,39,-13,9,22,0,0.0,3,0,0.0,0,0.0,120,36.6,2010_Virginia_529_College_Savings_250,2010,27
Morgan Shepherd,33,41,41,31,41,40,-2,5,7,0,0.0,0,0,0.0,0,0.0,43,32.9,2010_Virginia_529_College_Savings_250,2010,27
Derrike Cope,43,42,42,35,43,42,4,4,0,0,0.0,0,0,0.0,0,0.0,14,29.1,2010_Virginia_529_College_Savings_250,2010,27
Kevin Lepage,22,43,43,22,43,43,-21,1,22,0,0.0,0,0,0.0,0,0.0,6,26.0,2010_Virginia_529_College_Savings_250,2010,27
Kyle Busch,2,1,1,1,2,1,2,2,0,2,100.0,76,200,100.0,192,96.0,200,150.0,2010_Dover_200,2010,28
Joey Logano,1,3,2,1,5,3,1,10,9,10,100.0,27,200,100.0,3,1.5,200,121.0,2010_Dover_200,2010,28
Carl Edwards,3,2,3,2,8,3,9,14,5,14,100.0,50,200,100.0,0,0.0,200,124.4,2010_Dover_200,2010,28
Reed Sorenson,6,7,4,3,10,5,1,17,16,17,100.0,5,200,100.0,0,0.0,200,113.2,2010_Dover_200,2010,28
Kevin Harvick,9,4,5,2,16,7,-4,20,24,20,100.0,14,197,98.5,0,0.0,200,111.7,2010_Dover_200,2010,28
Trevor Bayne,8,12,6,5,15,8,-4,10,14,10,100.0,0,200,100.0,0,0.0,200,102.6,2010_Dover_200,2010,28
Paul Menard,5,6,7,4,9,7,-3,19,22,19,100.0,1,200,100.0,0,0.0,200,104.8,2010_Dover_200,2010,28
Jason Leffler,12,9,8,7,13,10,8,27,19,27,100.0,1,200,100.0,0,0.0,200,96.5,2010_Dover_200,2010,28
Justin Allgaier,7,16,9,4,17,13,-5,20,25,19,95.0,0,119,59.5,0,0.0,200,88.8,2010_Dover_200,2010,28
Ryan Newman,13,10,10,1,14,9,-3,31,34,31,100.0,0,200,100.0,5,2.5,200,94.5,2010_Dover_200,2010,28
"Ricky Stenhouse, Jr.",15,11,11,8,16,12,2,26,24,26,100.0,0,200,100.0,0,0.0,200,90.0,2010_Dover_200,2010,28
Steve Wallace,10,8,12,7,16,9,7,20,13,20,100.0,1,198,99.0,0,0.0,200,95.5,2010_Dover_200,2010,28
Brian Scott,23,15,13,10,23,15,3,30,27,17,56.7,0,128,64.0,0,0.0,200,83.8,2010_Dover_200,2010,28
Erik Darnell,36,17,14,11,36,18,16,26,10,3,11.5,0,38,19.0,0,0.0,200,78.6,2010_Dover_200,2010,28
Michael Annett,11,14,15,7,17,14,-6,11,17,9,81.8,0,185,92.5,0,0.0,200,85.2,2010_Dover_200,2010,28
Brendan Gaughan,20,13,16,9,20,14,5,32,27,20,62.5,0,160,80.0,0,0.0,200,80.7,2010_Dover_200,2010,28
Brad Keselowski,4,5,17,2,17,8,-1,21,22,19,90.5,2,172,86.0,0,0.0,200,95.8,2010_Dover_200,2010,28
Mike Bliss,17,18,18,15,21,18,1,11,10,1,9.1,0,0,0.0,0,0.0,200,76.5,2010_Dover_200,2010,28
Mike Wallace,25,20,19,19,25,20,3,16,13,0,0.0,0,0,0.0,0,0.0,199,69.4,2010_Dover_200,2010,28
Willie Allen,26,21,20,18,27,21,13,25,12,0,0.0,0,0,0.0,0,0.0,198,70.4,2010_Dover_200,2010,28
Kelly Bires,27,23,21,19,26,22,-2,14,16,0,0.0,0,0,0.0,0,0.0,197,63.8,2010_Dover_200,2010,28
Kenny Wallace,41,29,22,20,39,29,1,19,18,0,0.0,0,0,0.0,0,0.0,197,42.5,2010_Dover_200,2010,28
Marc Davis,30,27,23,21,31,25,1,18,17,0,0.0,0,0,0.0,0,0.0,197,55.4,2010_Dover_200,2010,28
Tony Raines,40,25,24,24,40,27,20,23,3,0,0.0,0,0,0.0,0,0.0,196,59.2,2010_Dover_200,2010,28
Joe Nemechek,32,24,25,20,32,25,13,21,8,0,0.0,0,0,0.0,0,0.0,196,59.1,2010_Dover_200,2010,28
Mark Green,34,30,26,25,39,30,3,23,20,0,0.0,0,0,0.0,0,0.0,196,44.0,2010_Dover_200,2010,28
Jason Keller,33,26,27,22,31,25,3,19,16,0,0.0,0,0,0.0,0,0.0,196,54.1,2010_Dover_200,2010,28
Michael McDowell,43,32,28,28,39,32,7,16,9,0,0.0,0,0,0.0,0,0.0,194,40.6,2010_Dover_200,2010,28
Eric McClure,19,33,29,19,39,32,-14,10,24,0,0.0,0,0,0.0,0,0.0,194,37.6,2010_Dover_200,2010,28
Morgan Shepherd,37,31,30,29,35,31,7,17,10,0,0.0,0,0,0.0,0,0.0,140,46.0,2010_Dover_200,2010,28
