Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Aric Almirola,10,5,9,3,14,7,3,73,70,54,74.0,4,267,100.0,0,0.0,267,102.6,2018_Ford_EcoBoost_400,2018,36
Kurt Busch,6,6,10,4,18,9,-5,73,78,49,67.1,1,266,99.6,0,0.0,267,97.1,2018_Ford_EcoBoost_400,2018,36
Austin Dillon,16,16,11,11,30,17,-5,75,80,26,34.7,0,77,28.8,0,0.0,267,77.3,2018_Ford_EcoBoost_400,2018,36
Denny Hamlin,1,12,12,1,17,7,-5,81,86,57,70.4,24,257,96.3,41,15.4,267,106.3,2018_Ford_EcoBoost_400,2018,36
Kyle Larson,11,1,13,1,26,8,22,104,82,50,48.1,51,206,77.2,45,16.9,267,105.8,2018_Ford_EcoBoost_400,2018,36
Jimmie Johnson,19,13,14,2,22,13,4,86,82,41,47.7,1,173,64.8,0,0.0,267,78.2,2018_Ford_EcoBoost_400,2018,36
Ryan Newman,8,17,15,7,21,13,-22,80,102,47,58.8,0,219,82.0,0,0.0,267,81.8,2018_Ford_EcoBoost_400,2018,36
"Ricky Stenhouse, Jr.",9,11,16,8,20,14,-5,83,88,40,48.2,1,184,68.9,0,0.0,267,76.2,2018_Ford_EcoBoost_400,2018,36
Ryan Blaney,15,14,17,6,27,14,-1,116,117,63,54.3,2,209,78.3,0,0.0,267,75.8,2018_Ford_EcoBoost_400,2018,36
Jamie McMurray,21,20,18,7,29,19,4,77,73,4,5.2,0,5,1.9,0,0.0,267,68.0,2018_Ford_EcoBoost_400,2018,36
A.J. Allmendinger,20,25,19,17,29,24,-2,77,79,0,0.0,3,0,0.0,0,0.0,266,61.6,2018_Ford_EcoBoost_400,2018,36
David Ragan,25,24,20,3,27,23,2,99,97,9,9.1,0,2,0.8,0,0.0,266,54.3,2018_Ford_EcoBoost_400,2018,36
Bubba Wallace,23,23,21,19,33,25,5,65,60,0,0.0,0,0,0.0,0,0.0,266,53.8,2018_Ford_EcoBoost_400,2018,36
Ty Dillon,31,27,22,13,31,26,0,84,84,3,3.6,0,2,0.8,0,0.0,266,49.2,2018_Ford_EcoBoost_400,2018,36
Chris Buescher,27,26,23,20,30,26,6,71,65,0,0.0,0,0,0.0,0,0.0,266,53.7,2018_Ford_EcoBoost_400,2018,36
William Byron,28,22,24,9,28,23,9,73,64,2,2.7,3,2,0.8,0,0.0,266,61.1,2018_Ford_EcoBoost_400,2018,36
Paul Menard,22,28,25,20,32,25,-8,65,73,0,0.0,10,0,0.0,0,0.0,265,56.2,2018_Ford_EcoBoost_400,2018,36
Matt DiBenedetto,29,30,26,6,33,29,2,58,56,7,12.1,2,4,1.5,0,0.0,264,44.8,2018_Ford_EcoBoost_400,2018,36
Erik Jones,7,18,27,5,29,15,-24,73,97,39,53.4,1,172,64.4,0,0.0,264,74.9,2018_Ford_EcoBoost_400,2018,36
Michael McDowell,24,29,28,1,32,27,-15,57,72,7,12.3,4,7,2.6,2,0.8,263,50.1,2018_Ford_EcoBoost_400,2018,36
Alex Bowman,13,21,29,6,30,22,-15,49,64,6,12.2,0,19,7.1,0,0.0,263,60.7,2018_Ford_EcoBoost_400,2018,36
Daniel Suarez,18,19,30,4,30,22,6,91,85,6,6.6,0,3,1.1,0,0.0,262,55.2,2018_Ford_EcoBoost_400,2018,36
Landon Cassill,32,31,31,25,35,31,-1,25,26,0,0.0,0,0,0.0,0,0.0,262,38.8,2018_Ford_EcoBoost_400,2018,36
J.J. Yeley,33,32,32,15,33,32,1,35,34,1,2.9,0,0,0.0,0,0.0,261,39.3,2018_Ford_EcoBoost_400,2018,36
Ross Chastain,39,33,33,33,39,33,9,22,13,0,0.0,0,0,0.0,0,0.0,259,35.7,2018_Ford_EcoBoost_400,2018,36
Corey LaJoie,34,34,34,31,38,34,-6,21,27,0,0.0,2,0,0.0,0,0.0,259,33.8,2018_Ford_EcoBoost_400,2018,36
B.J. McLeod,36,35,35,30,37,35,-1,17,18,0,0.0,0,0,0.0,0,0.0,256,31.3,2018_Ford_EcoBoost_400,2018,36
Kyle Weatherman,35,36,36,30,36,36,-1,17,18,0,0.0,0,0,0.0,0,0.0,256,28.8,2018_Ford_EcoBoost_400,2018,36
Timmy Hill,38,37,37,35,39,37,-1,11,12,0,0.0,0,0,0.0,0,0.0,254,25.7,2018_Ford_EcoBoost_400,2018,36
Tanner Berryhill,37,38,38,32,38,37,-1,15,16,0,0.0,0,0,0.0,0,0.0,254,25.8,2018_Ford_EcoBoost_400,2018,36
Regan Smith,30,39,39,39,39,39,0,0,0,0,0.0,9,0,0.0,0,0.0,240,32.2,2018_Ford_EcoBoost_400,2018,36
Denny Hamlin,10,21,1,1,33,12,23,269,246,154,57.2,2,122,58.9,30,14.5,207,87.5,2019_Daytona_500,2019,1
Kyle Busch,31,2,2,1,31,6,58,249,191,183,73.5,4,189,91.3,37,17.9,207,109.2,2019_Daytona_500,2019,1
Erik Jones,28,5,3,2,31,12,26,304,278,164,54.0,10,143,69.1,0,0.0,207,93.5,2019_Daytona_500,2019,1
Joey Logano,4,11,4,1,32,11,-10,313,323,232,74.1,3,165,79.7,11,5.3,207,91.0,2019_Daytona_500,2019,1
Michael McDowell,34,27,5,1,38,19,15,273,258,107,39.2,5,79,38.2,2,1.0,207,72.1,2019_Daytona_500,2019,1
Ty Dillon,22,22,6,4,38,22,-29,211,240,38,18.0,10,42,20.3,0,0.0,207,65.8,2019_Daytona_500,2019,1
Kyle Larson,26,19,7,3,39,19,-8,362,370,109,30.1,9,59,28.5,0,0.0,207,74.7,2019_Daytona_500,2019,1
Ryan Preece,21,17,8,3,35,21,0,248,248,50,20.2,4,53,25.6,0,0.0,207,62.3,2019_Daytona_500,2019,1
Jimmie Johnson,17,20,9,1,34,14,22,315,293,209,66.3,6,120,58.0,0,0.0,207,88.4,2019_Daytona_500,2019,1
Ross Chastain,36,34,10,9,39,31,7,63,56,7,11.1,4,21,10.1,0,0.0,207,49.1,2019_Daytona_500,2019,1
Alex Bowman,2,3,11,1,34,11,53,245,192,104,42.5,8,137,66.2,0,0.0,207,89.9,2019_Daytona_500,2019,1
Brad Keselowski,35,12,12,2,37,17,8,285,277,117,41.0,5,107,51.7,0,0.0,207,75.4,2019_Daytona_500,2019,1
"Ricky Stenhouse, Jr.",5,16,13,1,35,11,-8,311,319,215,69.1,2,159,76.8,16,7.7,207,90.4,2019_Daytona_500,2019,1
Ryan Newman,19,13,14,5,38,20,-36,198,234,50,25.2,9,64,30.9,0,0.0,207,66.0,2019_Daytona_500,2019,1
Parker Kligerman,25,25,15,7,37,29,-12,143,155,10,7.0,2,12,5.8,0,0.0,205,47.9,2019_Daytona_500,2019,1
Austin Dillon,20,14,16,13,35,23,-4,192,196,23,12.0,3,15,7.3,0,0.0,205,52.5,2019_Daytona_500,2019,1
Chase Elliott,18,6,17,4,36,13,38,300,262,159,53.0,6,144,69.6,0,0.0,200,87.2,2019_Daytona_500,2019,1
Corey LaJoie,32,38,18,11,40,36,-8,58,66,5,8.6,1,2,1.0,0,0.0,200,36.6,2019_Daytona_500,2019,1
B.J. McLeod,38,37,19,8,39,34,-12,72,84,4,5.6,0,6,2.9,0,0.0,200,37.0,2019_Daytona_500,2019,1
Clint Bowyer,6,18,20,2,33,12,-23,293,316,208,71.0,2,148,71.5,0,0.0,199,85.4,2019_Daytona_500,2019,1
William Byron,1,4,21,1,29,8,7,220,213,141,64.1,5,165,79.7,44,22.2,198,114.0,2019_Daytona_500,2019,1
Jamie McMurray,16,29,22,1,39,23,-18,221,239,75,33.9,7,52,25.1,4,2.0,198,62.8,2019_Daytona_500,2019,1
Brendan Gaughan,30,28,23,7,36,28,-14,95,109,7,7.4,2,12,5.8,0,0.0,197,49.9,2019_Daytona_500,2019,1
Landon Cassill,27,35,24,11,38,29,0,137,137,11,8.0,9,12,5.8,0,0.0,196,54.3,2019_Daytona_500,2019,1
Kurt Busch,12,39,25,1,40,31,-17,102,119,69,67.7,3,34,16.4,0,0.0,196,57.2,2019_Daytona_500,2019,1
Kevin Harvick,3,8,26,2,34,10,-20,293,313,229,78.2,2,169,81.6,0,0.0,194,91.7,2019_Daytona_500,2019,1
Tyler Reddick,39,26,27,5,40,23,65,309,244,60,19.4,3,28,13.5,0,0.0,191,61.9,2019_Daytona_500,2019,1
Matt DiBenedetto,9,1,28,1,26,10,15,256,241,203,79.3,8,151,73.0,49,25.8,190,105.3,2019_Daytona_500,2019,1
Paul Menard,7,31,29,4,38,20,-40,253,293,126,49.8,2,77,37.2,0,0.0,190,69.9,2019_Daytona_500,2019,1
David Ragan,24,33,30,4,37,23,-28,280,308,119,42.5,5,50,24.2,0,0.0,190,67.1,2019_Daytona_500,2019,1
Ryan Blaney,14,9,31,1,36,13,-18,268,286,182,67.9,0,143,69.1,13,6.8,190,78.6,2019_Daytona_500,2019,1
Aric Almirola,8,10,32,1,31,13,-27,286,313,217,75.9,1,159,76.8,0,0.0,190,87.3,2019_Daytona_500,2019,1
Daniel Suarez,23,7,33,1,31,15,-13,320,333,189,59.1,2,123,59.4,0,0.0,190,77.4,2019_Daytona_500,2019,1
Daniel Hemric,29,24,34,1,39,23,19,252,233,48,19.1,6,34,16.4,1,0.5,190,55.4,2019_Daytona_500,2019,1
"Martin Truex, Jr.",11,15,35,2,34,23,-22,175,197,74,42.3,4,31,15.0,0,0.0,190,56.8,2019_Daytona_500,2019,1
Matt Tifft,33,23,36,8,38,25,-8,196,204,13,6.6,4,11,5.3,0,0.0,190,48.3,2019_Daytona_500,2019,1
Chris Buescher,15,32,37,6,38,29,-8,115,123,49,42.6,2,20,9.7,0,0.0,190,46.7,2019_Daytona_500,2019,1
Bubba Wallace,13,40,38,1,40,33,15,143,128,105,73.4,0,34,16.4,0,0.0,169,53.2,2019_Daytona_500,2019,1
Cody Ware,37,36,39,9,40,35,-12,44,56,4,9.1,0,5,2.4,0,0.0,155,25.7,2019_Daytona_500,2019,1
Casey Mears,40,30,40,10,40,34,24,85,61,4,4.7,1,8,3.9,0,0.0,104,36.5,2019_Daytona_500,2019,1
Brad Keselowski,19,12,1,1,23,9,8,89,81,54,60.7,28,289,88.9,33,10.2,325,108.3,2019_Folds_of_Honor_QuikTrip_500,2019,2
"Martin Truex, Jr.",9,3,2,1,14,4,15,47,32,44,93.6,38,325,100.0,4,1.2,325,127.4,2019_Folds_of_Honor_QuikTrip_500,2019,2
Kurt Busch,8,7,3,1,21,6,3,51,48,35,68.6,5,321,98.8,1,0.3,325,112.0,2019_Folds_of_Honor_QuikTrip_500,2019,2
Kevin Harvick,18,1,4,1,18,4,-1,42,43,31,73.8,38,322,99.1,45,13.9,325,121.1,2019_Folds_of_Honor_QuikTrip_500,2019,2
Clint Bowyer,3,10,5,3,23,8,-6,70,76,36,51.4,4,316,97.2,0,0.0,325,99.9,2019_Folds_of_Honor_QuikTrip_500,2019,2
Kyle Busch,6,9,6,2,30,11,36,110,74,63,57.3,25,278,85.5,0,0.0,325,94.0,2019_Folds_of_Honor_QuikTrip_500,2019,2
Erik Jones,15,8,7,5,24,13,4,88,84,42,47.7,2,204,62.8,0,0.0,325,84.3,2019_Folds_of_Honor_QuikTrip_500,2019,2
Aric Almirola,1,14,8,1,27,11,14,73,59,39,53.4,14,221,68.0,36,11.1,325,92.1,2019_Folds_of_Honor_QuikTrip_500,2019,2
Chris Buescher,30,20,9,6,30,17,9,95,86,38,40.0,1,143,44.0,0,0.0,325,74.9,2019_Folds_of_Honor_QuikTrip_500,2019,2
Daniel Suarez,5,13,10,4,22,12,-8,84,92,63,75.0,0,295,90.8,0,0.0,325,82.5,2019_Folds_of_Honor_QuikTrip_500,2019,2
Denny Hamlin,4,5,11,2,24,9,-11,84,95,58,69.0,4,302,92.9,0,0.0,325,92.2,2019_Folds_of_Honor_QuikTrip_500,2019,2
